accession	strain	subtype	date	host_specific	host_tax_id	host_general	host_order	location	region	passage_history	length
PQ832653.1	A/cattle/TX/24-026219-005-original/2024	H5N1	2024-05-22	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ664273.1	A/cattle/TX/24-026219-005-original/2024	H5N1	2024-05-22	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ832661.1	A/cattle/TX/24-026219-006-original/2024	H5N1	2024-05-22	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ664281.1	A/cattle/TX/24-026219-006-original/2024	H5N1	2024-05-22	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ832669.1	A/cattle/TX/24-026219-007-original-repeat2/2024	H5N1	2024-05-22	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ664289.1	A/cattle/TX/24-026219-007-original-repeat2/2024	H5N1	2024-05-22	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ832677.1	A/cattle/TX/24-026219-009-original/2024	H5N1	2024-05-22	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ664297.1	A/cattle/TX/24-026219-009-original/2024	H5N1	2024-05-22	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ832685.1	A/cattle/TX/24-026219-010-original/2024	H5N1	2024-05-22	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ664305.1	A/cattle/TX/24-026219-010-original/2024	H5N1	2024-05-22	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ832693.1	A/cattle/TX/24-026219-013-original-repeat2/2024	H5N1	2024-05-22	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ664313.1	A/cattle/TX/24-026219-013-original-repeat2/2024	H5N1	2024-05-22	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ051418.1	A/cat/ID/24-015315-001-original/2024	H5N1	2024-05-23	Felis catus	9685	non-human mammal	Carnivora	USA: ID	North America		1704
PQ051442.1	A/cat/MI/24-015309-001-original/2024	H5N1	2024-05-23	Felis catus	9685	non-human mammal	Carnivora	USA: MI	North America		1704
PV306440.1	A/Canada Goose/NS/FAV-0211-8-2024/2024	H5N1	2024-05-24	Branta canadensis	8853	avian	Anseriformes	Canada: NS	North America		1704
PQ051834.1	A/cattle/ID/24-015670-001-original/2024	H5N1	2024-05-24	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ379287.1	A/cattle/ID/24-015672-001/2024	H5N1	2024-05-24	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ274774.1	A/cattle/ID/24-015674-002-original-repeat2/2024	H5N1	2024-05-24	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ051842.1	A/cattle/ID/24-015675-001-original/2024	H5N1	2024-05-24	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ051850.1	A/cattle/ID/24-015675-002-original/2024	H5N1	2024-05-24	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ051858.1	A/cattle/ID/24-015675-004-original/2024	H5N1	2024-05-24	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ220776.1	A/cattle/SD/24-017898-002-original/2024	H5N1	2024-05-24	Bos taurus	9913	non-human mammal	Artiodactyla	USA: SD	North America		1704
PQ052146.1	A/cattle/TX/24-015973-007-original/2024	H5N1	2024-05-24	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ052154.1	A/cattle/TX/24-015973-008-original/2024	H5N1	2024-05-24	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ052162.1	A/cattle/TX/24-015973-009-original/2024	H5N1	2024-05-24	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ052170.1	A/cattle/TX/24-015973-012-original/2024	H5N1	2024-05-24	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ052178.1	A/cattle/TX/24-015973-014-original/2024	H5N1	2024-05-24	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ052186.1	A/cattle/TX/24-015973-017-original/2024	H5N1	2024-05-24	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ052194.1	A/cattle/TX/24-015973-018-original/2024	H5N1	2024-05-24	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ052202.1	A/cattle/TX/24-015973-021-original/2024	H5N1	2024-05-24	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ052210.1	A/cattle/TX/24-015973-026-original/2024	H5N1	2024-05-24	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ052218.1	A/cattle/TX/24-015973-027-original/2024	H5N1	2024-05-24	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ052226.1	A/cattle/TX/24-015973-028-original/2024	H5N1	2024-05-24	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ052234.1	A/cattle/TX/24-015973-029-original/2024	H5N1	2024-05-24	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ052242.1	A/cattle/TX/24-015973-034-original/2024	H5N1	2024-05-24	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ051338.1	A/cat/CO/24-016313-001-original/2024	H5N1	2024-05-25	Felis catus	9685	non-human mammal	Carnivora	USA: CO	North America		1704
PQ412979.1	A/Muscovy duck/Egypt/BA21820OP/2024	H5N2	2024-05-26	Cairina moschata	8855	avian	Anseriformes	Egypt	Africa		1777
PQ412799.1	A/Muscovy duck/Egypt/BA21821C/2024	H5N2	2024-05-26	Cairina moschata	8855	avian	Anseriformes	Egypt	Africa		1777
PQ412968.1	A/Muscovy duck/Egypt/BA21822OP/2024	H5N2	2024-05-26	Cairina moschata	8855	avian	Anseriformes	Egypt	Africa		1777
PQ431567.1	A/environment/Egypt/BA21829W/2024	H5N2	2024-05-26					Egypt	Africa		1777
PQ412982.1	A/environment/Egypt/BA21832W/2024	H5N2	2024-05-26					Egypt	Africa		1776
PQ011947.1	A/Chicken/Iowa/24-015328-001-original/2024	H5N1	2024-05-27	Gallus gallus	9031	avian	Galliformes	USA:IA	North America		1704
PQ011955.1	A/Chicken/Iowa/24-015328-002-original/2024	H5N1	2024-05-27	Gallus gallus	9031	avian	Galliformes	USA:IA	North America		1704
PQ051298.1	A/Turkey/MN/24-015549-001-original/2024	H5N1	2024-05-27	Meleagris gallopavo	9103	avian	Galliformes	USA: MN	North America		1704
PQ051306.1	A/Turkey/MN/24-015549-002-original/2024	H5N1	2024-05-27	Meleagris gallopavo	9103	avian	Galliformes	USA: MN	North America		1704
PQ051314.1	A/Turkey/MN/24-015549-003-original/2024	H5N1	2024-05-27	Meleagris gallopavo	9103	avian	Galliformes	USA: MN	North America		1704
PQ051866.1	A/cattle/ID/24-015676-001-original/2024	H5N1	2024-05-27	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ051874.1	A/cattle/ID/24-015676-002-original/2024	H5N1	2024-05-27	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ051882.1	A/cattle/ID/24-015676-003-original/2024	H5N1	2024-05-27	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ664161.1	A/cattle/TX/24-017473-001-original/2024	H5N1	2024-05-27	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ832541.1	A/cattle/TX/24-017473-001-original/2024	H5N1	2024-05-27	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ664169.1	A/cattle/TX/24-017473-002-original/2024	H5N1	2024-05-27	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ832549.1	A/cattle/TX/24-017473-002-original/2024	H5N1	2024-05-27	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ832557.1	A/cattle/TX/24-017473-003-original/2024	H5N1	2024-05-27	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ664177.1	A/cattle/TX/24-017473-003-original/2024	H5N1	2024-05-27	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ664185.1	A/cattle/TX/24-017473-005-original/2024	H5N1	2024-05-27	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ832565.1	A/cattle/TX/24-017473-005-original/2024	H5N1	2024-05-27	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ898033.1	A/dairy cattle/Texas/24-008749-003-recombinant/2024	H5N1	2024-05-27					USA: Texas	North America		1704
PV459600.1	A/Dairy cow/ID/W241510022-2/2024	H5N1	2024-05-28	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PV459608.1	A/Dairy cow/ID/W241510022-3/2024	H5N1	2024-05-28	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PV459272.1	A/Dairy cow/ID/W241510022-4/2024	H5N1	2024-05-28	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ109311.1	A/Turkey/MN/24-015842-001-original-repeat2/2024	H5N1	2024-05-28	Meleagris gallopavo	9103	avian	Galliformes	USA: MN	North America		1704
PQ051322.1	A/Turkey/MN/24-015842-002-original/2024	H5N1	2024-05-28	Meleagris gallopavo	9103	avian	Galliformes	USA: MN	North America		1704
PQ051890.1	A/cattle/ID/24-015978-001-original/2024	H5N1	2024-05-28	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ051898.1	A/cattle/ID/24-015978-002-original/2024	H5N1	2024-05-28	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ051906.1	A/cattle/ID/24-015978-003-original/2024	H5N1	2024-05-28	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ051914.1	A/cattle/ID/24-015978-004-original/2024	H5N1	2024-05-28	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ052330.1	A/cattle/TX/24-016191-001-original/2024	H5N1	2024-05-28	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ052338.1	A/cattle/TX/24-016337-001-original/2024	H5N1	2024-05-28	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ052346.1	A/cattle/TX/24-016337-002-original/2024	H5N1	2024-05-28	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ052354.1	A/cattle/TX/24-016337-003-original/2024	H5N1	2024-05-28	Bos taurus	9913	non-human mammal	Artiodactyla	USA: TX	North America		1704
PQ109399.1	A/cattle/ID/24-016437-003-original/2024	H5N1	2024-05-30	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ109407.1	A/cattle/ID/24-016437-004-original/2024	H5N1	2024-05-30	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ109415.1	A/cattle/ID/24-016437-005-original/2024	H5N1	2024-05-30	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ109423.1	A/cattle/ID/24-016437-007-original/2024	H5N1	2024-05-30	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ109431.1	A/cattle/ID/24-016437-008-original/2024	H5N1	2024-05-30	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ109439.1	A/cattle/ID/24-016437-009-original/2024	H5N1	2024-05-30	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ109447.1	A/cattle/ID/24-016437-010-original/2024	H5N1	2024-05-30	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ109455.1	A/cattle/ID/24-016437-011-original/2024	H5N1	2024-05-30	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ109463.1	A/cattle/ID/24-016437-014-original/2024	H5N1	2024-05-30	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ109471.1	A/cattle/ID/24-016437-017-original/2024	H5N1	2024-05-30	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ109479.1	A/cattle/ID/24-016437-019-original/2024	H5N1	2024-05-30	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ109487.1	A/cattle/ID/24-016437-020-original/2024	H5N1	2024-05-30	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ109495.1	A/cattle/ID/24-016437-021-original/2024	H5N1	2024-05-30	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ109503.1	A/cattle/ID/24-016437-022-original/2024	H5N1	2024-05-30	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ109511.1	A/cattle/ID/24-016437-023-original/2024	H5N1	2024-05-30	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ109519.1	A/cattle/ID/24-016437-029-original/2024	H5N1	2024-05-30	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ109527.1	A/cattle/ID/24-016437-031-original/2024	H5N1	2024-05-30	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ109535.1	A/cattle/ID/24-016437-032-original/2024	H5N1	2024-05-30	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ109543.1	A/cattle/ID/24-016437-034-original/2024	H5N1	2024-05-30	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ109551.1	A/cattle/ID/24-016437-037-original/2024	H5N1	2024-05-30	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ051922.1	A/cattle/ID/24-016437-040-original/2024	H5N1	2024-05-30	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ051930.1	A/cattle/ID/24-016437-041-original/2024	H5N1	2024-05-30	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PV647680.1	A/cattle/Colorado/H5N1_CO_Milk/2024	H5N1	2024-06	Bos taurus	9913	non-human mammal	Artiodactyla	USA: Colorado	North America		1763
PQ051226.1	A/Turkey/IA/24-016003-001-original/2024	H5N1	2024-06-02	Meleagris gallopavo	9103	avian	Galliformes	USA: IA	North America		1704
PQ051234.1	A/Turkey/IA/24-016003-002-original/2024	H5N1	2024-06-02	Meleagris gallopavo	9103	avian	Galliformes	USA: IA	North America		1704
PQ051490.1	A/cattle/IA/24-016252-001-original/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: IA	North America		1704
PQ051498.1	A/cattle/IA/24-016252-002-original/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: IA	North America		1704
PQ051506.1	A/cattle/IA/24-016252-003-original/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: IA	North America		1704
PQ051514.1	A/cattle/IA/24-016252-005-original/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: IA	North America		1704
PQ051522.1	A/cattle/IA/24-016252-006-original/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: IA	North America		1704
PQ051530.1	A/cattle/IA/24-016252-008-original/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: IA	North America		1704
PQ051538.1	A/cattle/IA/24-016252-010-original/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: IA	North America		1704
PQ109559.1	A/cattle/ID/24-016567-001-original/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ220672.1	A/cattle/ID/24-016568-001-original-repeat2/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: ID	North America		1704
PQ051938.1	A/cattle/MN/24-016288-001-original/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ051946.1	A/cattle/MN/24-016288-002-original/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ051954.1	A/cattle/MN/24-016288-003-original/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ051962.1	A/cattle/MN/24-016288-004-original/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ051970.1	A/cattle/MN/24-016288-006-original/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ051978.1	A/cattle/MN/24-016288-007-original/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ051986.1	A/cattle/MN/24-016288-008-original/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ051994.1	A/cattle/MN/24-016288-010-original/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ052002.1	A/cattle/MN/24-016288-011-original/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ052010.1	A/cattle/MN/24-016288-012-original/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ052018.1	A/cattle/MN/24-016288-013-original/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ052026.1	A/cattle/MN/24-016288-014-original/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ052034.1	A/cattle/MN/24-016288-015-original/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ052074.1	A/cattle/MN/24-016511-001-original/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ052082.1	A/cattle/MN/24-016511-002-original/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ052090.1	A/cattle/MN/24-016511-003-original/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ052098.1	A/cattle/MN/24-016511-005-original/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ052106.1	A/cattle/MN/24-016511-006-original/2024	H5N1	2024-06-03	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ482217.1	A/cattle/MI/24-016804-001-original/2024	H5N1	2024-06-04	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MI	North America		1704
PQ135453.1	A/cattle/MN/24-016370-002-original/2024	H5N1	2024-06-04	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ135461.1	A/cattle/MN/24-016370-003-original/2024	H5N1	2024-06-04	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ135469.1	A/cattle/MN/24-016370-004-original/2024	H5N1	2024-06-04	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ135477.1	A/cattle/MN/24-016370-005-original/2024	H5N1	2024-06-04	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ135485.1	A/cattle/MN/24-016370-007-original/2024	H5N1	2024-06-04	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ135493.1	A/cattle/MN/24-016370-008-original/2024	H5N1	2024-06-04	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ135501.1	A/cattle/MN/24-016370-009-original/2024	H5N1	2024-06-04	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ135509.1	A/cattle/MN/24-016370-010-original/2024	H5N1	2024-06-04	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ135517.1	A/cattle/MN/24-016370-011-original/2024	H5N1	2024-06-04	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ135525.1	A/cattle/MN/24-016370-012-original/2024	H5N1	2024-06-04	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ135533.1	A/cattle/MN/24-016370-013-original/2024	H5N1	2024-06-04	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ135541.1	A/cattle/MN/24-016370-014-original/2024	H5N1	2024-06-04	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ052042.1	A/cattle/MN/24-016370-019-original/2024	H5N1	2024-06-04	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ052050.1	A/cattle/MN/24-016370-020-original/2024	H5N1	2024-06-04	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ052058.1	A/cattle/MN/24-016370-021-original/2024	H5N1	2024-06-04	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ052066.1	A/cattle/MN/24-016370-022-original/2024	H5N1	2024-06-04	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ052114.1	A/cattle/MN/24-016523-001-original/2024	H5N1	2024-06-04	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ052122.1	A/cattle/MN/24-016523-002-original/2024	H5N1	2024-06-04	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ135549.1	A/cattle/MN/24-016523-003-original/2024	H5N1	2024-06-04	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
PQ135557.1	A/cattle/MN/24-016523-004-original/2024	H5N1	2024-06-04	Bos taurus	9913	non-human mammal	Artiodactyla	USA: MN	North America		1704
