accession	strain	subtype	date	host_specific	host_tax_id	host_general	host_order	location	region	passage_history	length
JQ738131.1	A/swine/Pennsylvania/a01076502/2010	H3N2	2010-09-20	Sus scrofa	9823	non-human mammal	Artiodactyla	USA: Pennsylvania	North America		1701
KP457560.1	A/England/3940462/2010	H3N2	2010-09-27	Homo sapiens	9606	human	Primates	United Kingdom	Europe		1698
KP458009.1	A/Victoria/1035/2010	H3N2	2010-10-05	Homo sapiens	9606	human	Primates	Australia: Victoria	Oceania		1698
CY161376.1	A/Peru/PER139/2010	H3N2	2010-10-11	Homo sapiens	9606	human	Primates	Peru: Tumbes	South America		1731
CY162008.1	A/Peru/PER218/2010	H3N2	2010-10-15	Homo sapiens	9606	human	Primates	Peru: Madre de Dios	South America		1732
KP458086.1	A/Hessen/4/2010	H3N2	2010-10-22	Homo sapiens	9606	human	Primates	Germany	Europe		1698
KP457197.1	A/Brandenburg/1/2010	H3N2	2010-10-26	Homo sapiens	9606	human	Primates	Germany	Europe		1698
KR701225.1	A/swine/Belgium/Izegem-538/2010	H3N2	2010-11-03	Sus scrofa	9823	non-human mammal	Artiodactyla	Belgium	Europe		1701
CY161144.1	A/Peru/PER109/2010	H3N2	2010-11-10	Homo sapiens	9606	human	Primates	Peru: Tumbes	South America		1731
CY161392.1	A/Peru/PER141/2010	H3N2	2010-11-11	Homo sapiens	9606	human	Primates	Peru: Tumbes	South America		1731
CY161728.1	A/Peru/PER183/2010	H3N2	2010-11-11	Homo sapiens	9606	human	Primates	Peru: Tumbes	South America		1731
CY161792.1	A/Peru/PER191/2010	H3N2	2010-11-15	Homo sapiens	9606	human	Primates	Peru: Lima	South America		1732
KP459187.1	A/Peru/9310/2010	H3N2	2010-11-21	Homo sapiens	9606	human	Primates	Peru	South America		1698
KC882834.1	A/New Hampshire/04/2010	H3N2	2010-11-23	Homo sapiens	9606	human	Primates	USA	North America		1701
KP458828.1	A/Townsville/86/2010	H3N2	2010-11-23	Homo sapiens	9606	human	Primates	Australia: Queensland	Oceania		1698
KR701233.1	A/swine/Belgium/Valdegem-581/2010	H3N2	2010-11-26	Sus scrofa	9823	non-human mammal	Artiodactyla	Belgium	Europe		1701
KP457972.1	A/Norway/1330/2010	H3N2	2010-12-03	Homo sapiens	9606	human	Primates	Norway	Europe		1698
KP456354.1	A/Hong Kong/6940/2010	H3N2	2010-12-04	Homo sapiens	9606	human	Primates	Hong Kong	Asia		1698
KP456369.1	A/England/270/2010	H3N2	2010-12-06	Homo sapiens	9606	human	Primates	United Kingdom	Europe		1698
KP457857.1	A/Pennsylvania/42/2010	H3N2	2010-12-07	Homo sapiens	9606	human	Primates	USA: Pennsylvania	North America		1698
KP458631.1	A/Townsville/102/2010	H3N2	2010-12-07	Homo sapiens	9606	human	Primates	Australia: Queensland	Oceania		1698
KP458274.1	A/Townsville/92/2010	H3N2	2010-12-09	Homo sapiens	9606	human	Primates	Australia: Queensland	Oceania		1698
KP457918.1	A/Netherlands/34/2010	H3N2	2010-12-23	Homo sapiens	9606	human	Primates	Netherlands	Europe		1698
KJ942792.1	A/Brisbane/299/2011	H3N2	2011	Homo sapiens	9606	human	Primates	Australia: Brisbane	Oceania		1751
KU322309.1	A/Parma/171/2011	H3N2	2011	Homo sapiens	9606	human	Primates	Italy	Europe		1736
KJ942680.1	A/Victoria/361/2011	H3N2	2011	Homo sapiens	9606	human	Primates	Australia: Victoria	Oceania		1751
KM821347.1	A/Victoria/361/2011	H3N2	2011	Homo sapiens	9606	human	Primates	Australia	Oceania		1734
KC306165.1	A/Victoria/361/2011	H3N2	2011	Homo sapiens	9606	human	Primates	Australia	Oceania		1701
KR701273.1	A/swine/Spain/16677/2011	H3N2	2011	Sus scrofa	9823	non-human mammal	Artiodactyla	Spain	Europe		1701
CY114421.1	A/Netherlands/063/2011	H3N2	2011-01-05	Homo sapiens	9606	human	Primates	Netherlands	Europe	xMDCK2 passage(s)	1731
JN872415.1	A/Sao Paulo/02-2344/2011	H3N2	2011-01-19	Homo sapiens	9606	human	Primates	Brazil	South America		1701
JN872421.1	A/Piaui/14211/2011	H3N2	2011-01-28	Homo sapiens	9606	human	Primates	Brazil	South America		1701
KR701320.1	A/swine/Germany/Atteln-IDT14453/2011	H3N2	2011-01-29	Sus scrofa	9823	non-human mammal	Artiodactyla	Germany	Europe		1701
KP458309.1	A/Tianjin Hedong/195/2011	H3N2	2011-02-15	Homo sapiens	9606	human	Primates	China: Tianjin	Asia		1698
CY111406.1	A/Boston/DOA77/2011	H3N2	2011-03-13	Homo sapiens	9606	human	Primates	USA: Boston, MA	North America	P0 passage(s)	1735
CY111446.1	A/Boston/DOA82/2011	H3N2	2011-03-17	Homo sapiens	9606	human	Primates	USA: Boston, MA	North America	P0 passage(s)	1732
MK362761.1	A/swine/Ascheberg/13209/2011	H3N2	2011-03-28	Sus scrofa	9823	non-human mammal	Artiodactyla	Germany: Ascheberg	Europe		1765
JN940429.1	A/Novosibirsk/1832/2011	H3N2	2011-04-15	Homo sapiens	9606	human	Primates	Russia	Europe		1701
KF317697.1	A/equine/Tiaret/1/2011	H3N8	2011-05	Equus caballus	9796	non-human mammal	Perissodactyla	Algeria	Africa		1704
KC883054.1	A/Florida/13/2011	H3N2	2011-05-01	Homo sapiens	9606	human	Primates	USA	North America		1701
CY124319.1	A/Singapore/KK219/2011	H3N2	2011-06-27	Homo sapiens	9606	human	Primates	Singapore	Asia	C2 passage(s)	1732
JN872429.1	A/Sao Paulo/11-14557/2011	H3N2	2011-06-29	Homo sapiens	9606	human	Primates	Brazil	South America		1701
KY925679.1	A/Santa Cruz do Sul/LACENRS-913/2011	H3N2	2011-07-11	Homo sapiens	9606	human	Primates	Brazil	South America		1762
CY124209.1	A/Singapore/GP1406/2011	H3N2	2011-08-08	Homo sapiens	9606	human	Primates	Singapore	Asia	C1 passage(s)	1756
CY131477.1	A/swine/Ohio/11SW163/2011	H3N2	2011-08-08	Sus scrofa	9823	non-human mammal	Artiodactyla	USA: Ohio	North America	2nd pass MDCK passage(s)	1701
JX235389.1	A/canine/New York/13889381/2011	H3N8	2011-08-25	Canis lupus familiaris	9615	non-human mammal	Carnivora	USA	North America		1695
CY161816.1	A/Peru/PER194/2011	H3N2	2011-09-01	Homo sapiens	9606	human	Primates	Peru: Cusco	South America		1731
LC367410.1	A/duck/Mongolia/53/2011	H3N8	2011-09-01	Anseriformes	8826	avian	Anseriformes	Mongolia	Asia		1750
PP659075.1	A/South Africa/A_South-Africa-PERCH_002_2011/2011	H3N2	2011-09-03	Homo sapiens	9606	human	Primates	South Africa	Africa		1701
CY161552.1	A/Peru/PER161/2011	H3N2	2011-09-06	Homo sapiens	9606	human	Primates	Peru: Cusco	South America		1731
CY162800.1	A/Peru/PER322/2011	H3N2	2011-09-10	Homo sapiens	9606	human	Primates	Peru: Cusco	South America		1731
PP659076.1	A/South Africa/A_South-Africa-PERCH_003_2011/2011	H3N2	2011-09-11	Homo sapiens	9606	human	Primates	South Africa	Africa		1701
CY125687.1	A/Guangdong/192/2011	H3N2	2011-09-15	Homo sapiens	9606	human	Primates	China: Dongguan	Asia	MDCK2 passage(s)	1762
KF501058.1	A/common teal/Mongolia/1906/2011	H3N8	2011-09-18	Anas crecca	75839	avian	Anseriformes	Mongolia	Asia		1701
PP659077.1	A/South Africa/A_South-Africa-PERCH_004_2011/2011	H3N2	2011-09-20	Homo sapiens	9606	human	Primates	South Africa	Africa		1701
CY124453.1	A/Singapore/TT633/2011	H3N2	2011-09-29	Homo sapiens	9606	human	Primates	Singapore	Asia	C1 passage(s)	1758
PP659078.1	A/South Africa/A_South-Africa-PERCH_005_2011/2011	H3N2	2011-10-03	Homo sapiens	9606	human	Primates	South Africa	Africa		1701
CY162504.1	A/Peru/PER283/2011	H3N2	2011-10-07	Homo sapiens	9606	human	Primates	Peru: Cusco	South America		1731
KT889202.1	A/San_Diego/BRD11439/2011	H3N2	2011-11-02	Homo sapiens	9606	human	Primates	USA: CA, SanDiego	North America		1701
PP659044.1	A/Gambia/A_Gambia-PERCH_003_2011/2011	H3N2	2011-11-14	Homo sapiens	9606	human	Primates	Gambia	Africa		1701
PP659063.1	A/Kenya/A_Kenya-PERCH_008_2011/2011	H3N2	2011-11-25	Homo sapiens	9606	human	Primates	Kenya	Africa		1701
KR701209.1	A/swine/Netherlands/Roosendaal-571/2011	H3N2	2011-12-09	Sus scrofa	9823	non-human mammal	Artiodactyla	Netherlands	Europe		1701
KC892685.1	A/Minnesota/25/2011	H3N2	2011-12-16	Homo sapiens	9606	human	Primates	USA	North America		1701
KF598707.1	A/British Columbia/019/2011	H3N2	2011-12-20	Homo sapiens	9606	human	Primates	Canada: British Columbia	North America		1701
MK362817.1	A/swine/Atteln/14453/2011	H3N2	2011-12-20	Sus scrofa	9823	non-human mammal	Artiodactyla	Germany: Atteln	Europe		1765
LC091032.1	A/Fukushima/01-23/2011	H3N2	2011-12-28	Homo sapiens	9606	human	Primates	Japan:Fukushima	Asia	MDCK cells	1762
MN454516.1	A/Singapore/CDC-148/2012	H3N2	2012	Homo sapiens	9606	human	Primates	Singapore	Asia		1762
MN473265.1	A/Singapore/CDC-90/2012	H3N2	2012	Homo sapiens	9606	human	Primates	Singapore	Asia		1762
KT889157.1	A/Texas/55117/2012	H3N2	2012	Homo sapiens	9606	human	Primates	USA: TX	North America		1701
KF598723.1	A/British Columbia/009/2012	H3N2	2012-01-26	Homo sapiens	9606	human	Primates	Canada: British Columbia	North America		1701
JQ739698.1	A/swine/Iowa/A01203197/2012	H3N2	2012-01-26	Sus scrofa	9823	non-human mammal	Artiodactyla	USA: Iowa	North America		1701
CY163064.1	A/Peru/PER356/2012	H3N2	2012-02-04	Homo sapiens	9606	human	Primates	Peru: Tumbes	South America		1731
CY250857.1	A/Brisbane/14/2012	H3N2	2012-02-06	Homo sapiens	9606	human	Primates	Australia: Brisbane	Oceania		1737
CY162000.1	A/Peru/PER217/2012	H3N2	2012-02-08	Homo sapiens	9606	human	Primates	Peru: Lima	South America		1737
PP659101.1	A/Zambia/A_Zambia-PERCH_007_2012/2012	H3N2	2012-02-26	Homo sapiens	9606	human	Primates	Zambia	Africa		1701
JX913027.1	A/Czech Republic/120/2012	H3N2	2012-02-28	Homo sapiens	9606	human	Primates	Czech Republic: Vsetin	Europe		1728
JX978737.1	A/Novosibirsk/RII25/2012	H3N2	2012-03-06	Homo sapiens	9606	human	Primates	Russia: Novosibirsk	Europe		1735
KC488827.1	A/Kaliningrad/RII10/2012	H3N2	2012-04-05	Homo sapiens	9606	human	Primates	Russia: Kaliningrad	Europe		1724
KC488823.1	A/Saint Petersburg/RII53/2012	H3N2	2012-04-09	Homo sapiens	9606	human	Primates	Russia: Saint Petersburg	Europe		1732
PP659071.1	A/Mali/A_Mali-PERCH_015_2012/2012	H3N2	2012-04-10	Homo sapiens	9606	human	Primates	Mali	Africa		1701
KT889235.1	A/Moscow/1514A00505162N/2012	H3N2	2012-04-13	Homo sapiens	9606	human	Primates	Russia: Moscow	Europe		1701
CY162832.1	A/Peru/PER326/2012	H3N2	2012-04-17	Homo sapiens	9606	human	Primates	Peru: Lima	South America		1737
KC488826.1	A/Kaliningrad/RII15/2012	H3N2	2012-04-23	Homo sapiens	9606	human	Primates	Russia: Kaliningrad	Europe		1735
CY162696.1	A/Peru/PER309/2012	H3N2	2012-05-09	Homo sapiens	9606	human	Primates	Peru: Tumbes	South America		1737
CY250937.1	A/Sydney/21/2012	H3N2	2012-05-18	Homo sapiens	9606	human	Primates	Australia: Sydney	Oceania		1737
KJ943573.1	A/Santiago/p3d0/2012	H3N2	2012-06-14	Homo sapiens	9606	human	Primates	Chile: Santiago	South America		1737
KJ943146.1	A/Santiago/p5d1/2012	H3N2	2012-06-21	Homo sapiens	9606	human	Primates	Chile: Santiago	South America		1731
KJ943737.1	A/Santiago/p6d2/2012	H3N2	2012-06-22	Homo sapiens	9606	human	Primates	Chile: Santiago	South America		1731
CY251359.1	A/Perth/153/2012	H3N2	2012-07-02	Homo sapiens	9606	human	Primates	Australia: Perth	Oceania		1737
CY251143.1	A/Victoria/113/2012	H3N2	2012-07-10	Homo sapiens	9606	human	Primates	Australia: Victoria	Oceania		1732
CY251111.1	A/Darwin/1001/2012	H3N2	2012-07-16	Homo sapiens	9606	human	Primates	Australia: Darwin	Oceania		1737
CY251215.1	A/Victoria/147/2012	H3N2	2012-07-24	Homo sapiens	9606	human	Primates	Australia: Victoria	Oceania		1737
KY925138.1	A/Frederico Westphalen/LACENRS-2130/2012	H3N2	2012-07-26	Homo sapiens	9606	human	Primates	Brazil	South America		1762
CY251199.1	A/Victoria/692/2012	H3N2	2012-08-01	Homo sapiens	9606	human	Primates	Australia: Victoria	Oceania		1737
PP659085.1	A/South Africa/A_South-Africa-PERCH_012_2012/2012	H3N2	2012-08-03	Homo sapiens	9606	human	Primates	South Africa	Africa		1701
MH393235.1	A/China/356/2012	H3N2	2012-08-06	Homo sapiens	9606	human	Primates	China	Asia		1701
CY191099.1	A/environment/Maryland/12OS1475/2012	H3N6	2012-08-09					USA: Maryland	North America	Egg 1 passage(s)	1740
CY251263.1	A/Victoria/184/2012	H3N2	2012-08-14	Homo sapiens	9606	human	Primates	Australia: Victoria	Oceania		1737
PP659104.1	A/Zambia/A_Zambia-PERCH_010_2012/2012	H3N2	2012-08-24	Homo sapiens	9606	human	Primates	Zambia	Africa		1701
KP202377.1	A/equine/Baizak/09/2012	H3N8	2012-09	Equus caballus	9796	non-human mammal	Perissodactyla	Kazakhstan: South Kazakhstan	Asia		1768
JX975010.1	A/swine/Illinois/A01203812/2012	H3N2	2012-09	Sus scrofa	9823	non-human mammal	Artiodactyla	USA	North America		1701
OP862711.1	A/Cebu/FLU-PHM-0014/2012	H3N2	2012-09-25	Homo sapiens	9606	human	Primates	Philippines: Cebu	Asia		1701
MT773363.1	A/duck/Moscow/4780/2012	H3N8	2012-10	Anas platyrhynchos	8839	avian	Anseriformes	Russia: Moscow	Europe		1724
MT773386.1	A/duck/Moscow/4788/2012	H3N8	2012-10	Anas platyrhynchos	8839	avian	Anseriformes	Russia: Moscow	Europe		1725
MN250934.1	A/MUWRP-Uganda/360/2012	H3N2	2012-10-11	Homo sapiens	9606	human	Primates	Uganda	Africa		1762
KM069575.1	A/Singapore/H2012.828/2012	H3N2	2012-10-29	Homo sapiens	9606	human	Primates	Singapore	Asia		1762
ON850239.1	A/swine/Hong Kong/4105/2012	H3N2	2012-11-01	Sus scrofa	9823	non-human mammal	Artiodactyla	Hong Kong	Asia		1701
PP659046.1	A/Gambia/A_Gambia-PERCH_006_2012/2012	H3N2	2012-11-12	Homo sapiens	9606	human	Primates	Gambia	Africa		1701
KF451877.1	A/Kenya/250/2012	H3N2	2012-11-12	Homo sapiens	9606	human	Primates	Kenya	Africa		1757
CY134956.1	A/Texas/JMM_32/2012	H3N2	2012-11-28	Homo sapiens	9606	human	Primates	USA: Houston, TX	North America	P0 passage(s)	1737
PP659065.1	A/Kenya/A_Kenya-PERCH_013_2012/2012	H3N2	2012-11-29	Homo sapiens	9606	human	Primates	Kenya	Africa		1701
KR611283.1	A/Wisconsin/V130083/2012	H3N2	2012-12-01	Homo sapiens	9606	human	Primates	USA	North America		1701
KP638022.1	A/Thailand/KS10525/2012	H3N2	2012-12-07	Homo sapiens	9606	human	Primates	Thailand: Chumphon	Asia		1701
CY168775.1	A/Boston/YGA_01037/2012	H3N2	2012-12-24	Homo sapiens	9606	human	Primates	USA: Boston, MA	North America	P0 passage(s)	1737
KU322010.1	A/Milano/28/2013	H3N2	2013	Homo sapiens	9606	human	Primates	Italy	Europe		1701
CY169567.1	A/Boston/YGA_01145/2013	H3N2	2013-01-04	Homo sapiens	9606	human	Primates	USA: Boston, MA	North America	P0 passage(s)	1737
CY168079.1	A/Boston/YGA_00031/2013	H3N2	2013-01-09	Homo sapiens	9606	human	Primates	USA: Boston, MA	North America	P0 passage(s)	1737
KJ880910.1	A/Czech Republic/216/2013	H3N2	2013-01-09	Homo sapiens	9606	human	Primates	Czech Republic: Prague	Europe		1728
CY168143.1	A/Boston/YGA_00043/2013	H3N2	2013-01-12	Homo sapiens	9606	human	Primates	USA: Boston, MA	North America	P0 passage(s)	1737
MK362905.1	A/swine/Parschalling/17042/2013	H3N2	2013-01-19	Sus scrofa	9823	non-human mammal	Artiodactyla	Germany: Parschalling	Europe		1765
KF451885.1	A/Kenya/258/2013	H3N2	2013-01-21	Homo sapiens	9606	human	Primates	Kenya	Africa		1757
KJ561738.1	A/Czech Republic/200/2013	H3N2	2013-01-23	Homo sapiens	9606	human	Primates	Czech Republic: Prague	Europe	MDCK-SIAT1, passage no. 2	1728
KF451883.1	A/Kenya/256/2013	H3N2	2013-01-29	Homo sapiens	9606	human	Primates	Kenya	Africa		1757
MK969912.1	A/Maryland/150_5D/2013	H3N2	2013-02-04	Homo sapiens	9606	human	Primates	USA: Maryland	North America		1737
MK817910.1	A/Maryland/150_5D_b/2013	H3N2	2013-02-05	Homo sapiens	9606	human	Primates	USA: Maryland	North America		1737
KP638030.1	A/Thailand/KS10532/2013	H3N2	2013-02-08	Homo sapiens	9606	human	Primates	Thailand: Chumphon	Asia		1701
CY170423.1	A/Boston/YGA_02054/2013	H3N2	2013-02-12	Homo sapiens	9606	human	Primates	USA: Boston, MA	North America		1737
KF952381.1	A/Delhi/1833/2013	H3N2	2013-02-20	Homo sapiens	9606	human	Primates	India: New Delhi	Asia		1727
KF805656.1	A/Helsinki/823/2013	H3N2	2013-02-21	Homo sapiens	9606	human	Primates	Finland: Helsinki	Europe		1718
KF142477.1	A/Mato Grosso do Sul/13986/2013	H3N2	2013-03-05	Homo sapiens	9606	human	Primates	Brazil	South America		1701
KR701431.1	A/swine/Belgium/Belsele-66/2013	H3N2	2013-03-13	Sus scrofa	9823	non-human mammal	Artiodactyla	Belgium	Europe		1701
KF113318.1	A/swine/Iowa/A01432680/2013	H3N2	2013-05	Sus scrofa	9823	non-human mammal	Artiodactyla	USA: Iowa	North America		1701
KM596711.1	A/swine/Japan/KU-MD4/2013	H3N2	2013-05	Sus scrofa	9823	non-human mammal	Artiodactyla	Japan	Asia		1701
KT873332.1	A/swine/Argentina/CIP051-C12.155/2013	H3N2	2013-06-10	Sus scrofa	9823	non-human mammal	Artiodactyla	Argentina: San Andres de giles, Buenos Aires	South America		1719
CY251495.1	A/Victoria/504/2013	H3N2	2013-06-17	Homo sapiens	9606	human	Primates	Australia: Victoria	Oceania		1737
KY925800.1	A/Passo Fundo/LACENRS-1533/2013	H3N2	2013-06-19	Homo sapiens	9606	human	Primates	Brazil	South America		1762
PP659087.1	A/South Africa/A_South-Africa-PERCH_025_2013/2013	H3N2	2013-06-27	Homo sapiens	9606	human	Primates	South Africa	Africa		1701
MF150437.1	A/Guangdong/424/2013	H3N2	2013-07-01	Homo sapiens	9606	human	Primates	China	Asia		1701
KY925762.1	A/Arvorezinha/LACENRS-2055/2013	H3N2	2013-07-03	Homo sapiens	9606	human	Primates	Brazil	South America		1762
ON850007.1	A/swine/Hong Kong/2789/2013	H3N2	2013-07-04	Sus scrofa	9823	non-human mammal	Artiodactyla	Hong Kong	Asia		1701
CY188241.1	A/Nicaragua/7568_04/2013	H3N2	2013-07-20	Homo sapiens	9606	human	Primates	Nicaragua: Managua	North America		1737
KY925124.1	A/Sao Borja/LACENRS-2679/2013	H3N2	2013-07-23	Homo sapiens	9606	human	Primates	Brazil	South America		1762
PP659095.1	A/South Africa/A_South-Africa-PERCH_038_2013/2013	H3N2	2013-07-30	Homo sapiens	9606	human	Primates	South Africa	Africa		1701
KP335927.1	A/Thailand/CU-B8127/2013	H3N2	2013-08-05	Homo sapiens	9606	human	Primates	Thailand	Asia		1701
KJ943026.1	A/Santiago/p34d0/2013	H3N2	2013-08-07	Homo sapiens	9606	human	Primates	Chile: La Florida	South America		1737
OP862609.1	A/Nepal/FLU-NPWR-00845/2013	H3N2	2013-08-12	Homo sapiens	9606	human	Primates	Nepal	Asia		1701
PP659096.1	A/South Africa/A_South-Africa-PERCH_039_2013/2013	H3N2	2013-08-14	Homo sapiens	9606	human	Primates	South Africa	Africa		1701
KP126931.1	A/India/M09/2013	H3N2	2013-08-19	Homo sapiens	9606	human	Primates	India	Asia		1738
PP659097.1	A/South Africa/A_South-Africa-PERCH_040_2013/2013	H3N2	2013-08-27	Homo sapiens	9606	human	Primates	South Africa	Africa		1701
KJ942943.1	A/Santiago/p36d0/2013	H3N2	2013-08-29	Homo sapiens	9606	human	Primates	Chile: La Florida	South America		1737
PX343575.1	A/New Zealand/13CF5310/2013	H3N2	2013-09	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
PX343583.1	A/New Zealand/13CF5398/2013	H3N2	2013-09	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
PX329048.1	A/New Zealand/13CF5632/2013	H3N2	2013-09	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
KJ880950.1	A/swine/Italy/250481_2/2013	H3N2	2013-09	Sus scrofa	9823	non-human mammal	Artiodactyla	Italy	Europe		1701
KJ943216.1	A/Santiago/p36d5/2013	H3N2	2013-09-02	Homo sapiens	9606	human	Primates	Chile: La Florida	South America		1737
PP659073.1	A/Mali/A_Mali-PERCH_019_2013/2013	H3N2	2013-09-09	Homo sapiens	9606	human	Primates	Mali	Africa		1701
MK414750.1	A/Mallard/Netherlands/3/2013	H3N6	2013-09-10	Anas platyrhynchos	8839	avian	Anseriformes	Netherlands	Europe		1765
PP659098.1	A/Zambia/A_Zambia-PERCH_003_2013/2013	H3N2	2013-09-26	Homo sapiens	9606	human	Primates	Zambia	Africa		1701
PX343606.1	A/New Zealand/13CF5708/2013	H3N2	2013-10	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
PX346211.1	A/New Zealand/13CF5713/2013	H3N2	2013-10	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
CY251583.1	A/Sydney/1014/2013	H3N2	2013-10-24	Homo sapiens	9606	human	Primates	Australia: Sydney	Oceania		1737
PX343653.1	A/New Zealand/13HB5739/2013	H3N2	2013-11	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
KT827963.1	A/swine/Indiana/14TOSU8041/2014	H3N2	2014	Sus scrofa scrofa	415978	non-human mammal	Artiodactyla	USA	North America		1701
KU323077.1	A/swine/Italy/341031-3/2014	H3N2	2014	Sus scrofa	9823	non-human mammal	Artiodactyla	Italy	Europe		1701
KU322815.1	A/swine/Italy/61352/2014	H3N2	2014	Sus scrofa	9823	non-human mammal	Artiodactyla	Italy	Europe		1701
KP335946.1	A/Thailand/CU-A598/2014	H3N2	2014-01-07	Homo sapiens	9606	human	Primates	Thailand	Asia		1701
CY251679.1	A/Brisbane/43/2014	H3N2	2014-02-17	Homo sapiens	9606	human	Primates	Australia: Brisbane	Oceania		1737
CY251751.1	A/Perth/522/2014	H3N2	2014-03-11	Homo sapiens	9606	human	Primates	Australia: Perth	Oceania		1737
KM064482.1	A/Missouri/04/2014	H3N2	2014-04-07	Homo sapiens	9606	human	Primates	USA	North America		1701
OP862615.1	A/Nepal/FLU-NPWR-01140/2014	H3N2	2014-05-09	Homo sapiens	9606	human	Primates	Nepal	Asia		1701
CY251799.1	A/Tasmania/15/2014	H3N2	2014-06-04	Homo sapiens	9606	human	Primates	Australia: Tasmania	Oceania		1737
KY925449.1	A/Bage/LACENRS-1200/2014	H3N2	2014-06-23	Homo sapiens	9606	human	Primates	Brazil	South America		1762
KY925566.1	A/Porto Alegre/LACENRS-1351/2014	H3N2	2014-07-02	Homo sapiens	9606	human	Primates	Brazil	South America		1762
KY926059.1	A/Canoas/LACENRS-1317/2014	H3N2	2014-07-07	Homo sapiens	9606	human	Primates	Brazil	South America		1762
KY926222.1	A/Ilopolis/LACENRS-1322/2014	H3N2	2014-07-07	Homo sapiens	9606	human	Primates	Brazil	South America		1762
KY925323.1	A/Alegrete/LACENRS-1624/2014	H3N2	2014-07-18	Homo sapiens	9606	human	Primates	Brazil	South America		1762
KY925589.1	A/Canoas/LACENRS-1660/2014	H3N2	2014-07-22	Homo sapiens	9606	human	Primates	Brazil	South America		1762
OR720315.1	A/Shanghai/PD11233C2/2014	H3N2	2014-08-08	Homo sapiens	9606	human	Primates	China: Shanghai	Asia	MDCK 2 passage(s)	1701
OR720387.1	A/Shanghai/PD11245C2/2014	H3N2	2014-08-10	Homo sapiens	9606	human	Primates	China: Shanghai	Asia	MDCK 2 passage(s)	1701
OP862559.1	A/Nepal/FLU-NPBH-01579/2014	H3N2	2014-08-11	Homo sapiens	9606	human	Primates	Nepal	Asia		1701
KY926096.1	A/Cruz Alta/LACENRS-2045/2014	H3N2	2014-08-20	Homo sapiens	9606	human	Primates	Brazil	South America		1762
PX318782.1	A/New Zealand/14CF1368/2014	H3N2	2014-09	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
PX334898.1	A/New Zealand/14CF1384/2014	H3N2	2014-09	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
