accession	strain	subtype	date	host_specific	host_tax_id	host_general	host_order	location	region	passage_history	length
KP413708.1	A/chicken/Dongguan/4251/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413523.1	A/chicken/Shenzhen/3733/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Shenzhen, Guangdong	Asia		1683
KP413531.1	A/chicken/Shenzhen/3734/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Shenzhen, Guangdong	Asia		1683
KP413539.1	A/chicken/Shenzhen/3780/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Shenzhen, Guangdong	Asia		1683
KX061833.1	A/environment/Zhejiang/S4051/2013	H7N7	2013-12-19					China	Asia		1683
KP413451.1	A/silkie chicken/Dongguan/3522/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413459.1	A/silkie chicken/Dongguan/3525/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413467.1	A/silkie chicken/Dongguan/3526/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413475.1	A/silkie chicken/Dongguan/3528/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413507.1	A/silkie chicken/Dongguan/3605/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413515.1	A/silkie chicken/Dongguan/3606/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413603.1	A/silkie chicken/Dongguan/3980/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413611.1	A/silkie chicken/Dongguan/3990/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413667.1	A/silkie chicken/Dongguan/4126/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413675.1	A/silkie chicken/Dongguan/4127/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413692.1	A/silkie chicken/Dongguan/4129/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413547.1	A/silkie chicken/Shenzhen/3781/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Shenzhen, Guangdong	Asia		1683
KP413555.1	A/silkie chicken/Shenzhen/3782/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Shenzhen, Guangdong	Asia		1683
KP416935.1	A/duck/Jiangxi/34775/2013	H7N3	2013-12-23	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
KP416952.1	A/duck/Jiangxi/34858/2013	H7N3	2013-12-23	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
KP417086.1	A/duck/Jiangxi/34884/2013	H7N3	2013-12-23	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
MK327750.1	A/blue-winged teal/Guatemala/CIP049-H121-09/2014	H7N7	2014	Spatula discors	75842	avian	Anseriformes	Guatemala	North America	embryonated egg	1731
MK327782.1	A/blue-winged teal/Guatemala/CIP049-H121-14/2014	H7N7	2014	Spatula discors	75842	avian	Anseriformes	Guatemala	North America	embryonated egg	1731
PQ208054.1	A/chicken/Estado-de-Mexico/21-14/2014	H7N3	2014	Gallus gallus	9031	avian	Galliformes	Mexico: Estado-de-Mexico	North America		1758
KY551135.1	A/mallard/Louisiana/15-004158-3/2014	H7N3	2014	Anas platyrhynchos	8839	avian	Anseriformes	USA: LaSalle Parish, Louisiana	North America		1683
KJ411975.1	A/Shanghai/01/2014	H7N9	2014-01-03	Homo sapiens	9606	human	Primates	China	Asia		1710
KJ946417.1	A/Shanghai/Mix1/2014	H7N9	2014-01-03	Homo sapiens	9606	human	Primates	China	Asia		1683
MF630021.1	A/chicken/Guangdong/SD002/2014	H7N9	2014-01-09	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KU318989.1	A/chicken/China/028/2014	H7N9	2014-01-10	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP414106.1	A/Shenzhen/SP-Z93/2014	H7N9	2014-01-11	Homo sapiens	9606	human	Primates	China: Shenzhen, Guangdong	Asia		1683
KP657909.1	A/duck/Zhejiang/LS02/2014	H7N9	2014-01-12	Anatidae	8830	avian	Anseriformes	China	Asia		1683
KP414138.1	A/Shenzhen/SP-W1/2014	H7N9	2014-01-14	Homo sapiens	9606	human	Primates	China: Shenzhen, Guangdong	Asia		1683
MF630541.1	A/environment/Fujian/SD003/2014	H7N9	2014-01-14					China	Asia		1683
KP864448.1	A/chicken/Huai'an/007/2014	H7N9	2014-01-15	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP414114.1	A/Shenzhen/SP4/2014	H7N9	2014-01-16	Homo sapiens	9606	human	Primates	China: Shenzhen, Guangdong	Asia		1683
KJ195792.1	A/Shanghai/PD-01/2014	H7N9	2014-01-17	Homo sapiens	9606	human	Primates	China	Asia		1683
KJ195797.1	A/Shanghai/PD-02/2014	H7N9	2014-01-17	Homo sapiens	9606	human	Primates	China	Asia		1747
KP414146.1	A/Shenzhen/SP16/2014	H7N9	2014-01-18	Homo sapiens	9606	human	Primates	China: Shenzhen, Guangdong	Asia		1683
KP416998.1	A/duck/Jiangxi/5444/2014	H7N3	2014-01-19	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
KP285581.1	A/duck/Jiangxi/5453/2014	H7N6	2014-01-19	Anatidae	8830	avian	Anseriformes	China: Jiangxi	Asia		1683
KP417017.1	A/duck/Jiangxi/5461/2014	H7N3	2014-01-19	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
KP417025.1	A/duck/Jiangxi/5465/2014	H7N3	2014-01-19	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
KP417033.1	A/duck/Jiangxi/5467/2014	H7N3	2014-01-19	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
KP414122.1	A/Shenzhen/SP17/2014	H7N9	2014-01-20	Homo sapiens	9606	human	Primates	China: Shenzhen, Guangdong	Asia		1683
KP414130.1	A/Shenzhen/SP26/2014	H7N9	2014-01-20	Homo sapiens	9606	human	Primates	China: Shenzhen, Guangdong	Asia		1683
KJ549786.1	A/chicken/Shanghai/PD-CN-02/2014	H7N9	2014-01-21	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KJ549794.1	A/environment/Shanghai/PD-JZ-01/2014	H7N9	2014-01-21					China	Asia		1683
KP414154.1	A/Shenzhen/SP38/2014	H7N9	2014-01-22	Homo sapiens	9606	human	Primates	China: Shenzhen, Guangdong	Asia		1683
KP414162.1	A/Shenzhen/SP44/2014	H7N9	2014-01-23	Homo sapiens	9606	human	Primates	China: Shenzhen, Guangdong	Asia		1683
KP414170.1	A/Shenzhen/SP48/2014	H7N9	2014-01-23	Homo sapiens	9606	human	Primates	China: Shenzhen, Guangdong	Asia		1683
MF630165.1	A/chicken/Guangxi/SD004/2014	H7N9	2014-01-24	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MF630173.1	A/chicken/Guangxi/SD005/2014	H7N9	2014-01-24	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MF630181.1	A/chicken/Guangxi/SD006/2014	H7N9	2014-01-24	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP414178.1	A/Shenzhen/SP49/2014	H7N9	2014-01-25	Homo sapiens	9606	human	Primates	China: Shenzhen, Guangdong	Asia		1683
KP416598.1	A/Shenzhen/SP58/2014	H7N9	2014-01-25	Homo sapiens	9606	human	Primates	China: Shenzhen, Guangdong	Asia		1683
KJ415822.1	A/Guangzhou/1/2014	H7N9	2014-01-26	Homo sapiens	9606	human	Primates	China: Guangzhou	Asia		1683
KJ415823.1	A/Guangzhou/2/2014	H7N9	2014-01-26	Homo sapiens	9606	human	Primates	China: Guangzhou	Asia		1683
MG214209.1	A/WuXi/0126/2014	H7N9	2014-01-26	Homo sapiens	9606	human	Primates	China	Asia		1683
KJ415824.1	A/environment/Guangzhou/1/2014	H7N9	2014-01-26					China: Guangzhou	Asia		1683
MF630053.1	A/chicken/Guangdong/SD014/2014	H7N9	2014-01-27	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MN037516.1	A/chicken/Guangdong/SD014/2014	H7N9	2014-01-27	Gallus gallus	9031	avian	Galliformes	China	Asia		1727
MF630213.1	A/chicken/Hunan/SD010/2014	H7N9	2014-01-28	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP416606.1	A/Shenzhen/SP60/2014	H7N9	2014-01-30	Homo sapiens	9606	human	Primates	China: Shenzhen, Guangdong	Asia		1683
OL371247.1	A/wild duck/Victoria/14-0228-55/2014	H7N3	2014-01-31	Anas platyrhynchos	8839	avian	Anseriformes	Australia: Victoria	Oceania		1683
KM593186.1	A/chicken/Jiangxi/C25/2014	H7N7	2014-02	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP864450.1	A/chicken/Huai'an/041/2014	H7N9	2014-02-04	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP416622.1	A/Shenzhen/SP62/2014	H7N9	2014-02-05	Homo sapiens	9606	human	Primates	China: Shenzhen, Guangdong	Asia		1683
KM374042.1	A/Zhejiang/LS01/2014	H7N9	2014-02-08	Homo sapiens	9606	human	Primates	China	Asia		1683
KY221842.1	A/chicken/Guangdong/38/2014	H7N9	2014-02-10	Gallus gallus	9031	avian	Galliformes	China: Guangdong	Asia		1683
KY221841.1	A/chicken/Guangdong/53/2014	H7N9	2014-02-10	Gallus gallus	9031	avian	Galliformes	China: Guangdong	Asia		1683
KP864451.1	A/chicken/Huai'an/053/2014	H7N9	2014-02-10	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP326319.1	A/environment/Guangzhou/XN07390/2014	H7N9	2014-02-13					China	Asia		1683
KP864455.1	A/Huai'an/062/2014	H7N9	2014-02-14	Homo sapiens	9606	human	Primates	China	Asia		1683
KP416614.1	A/Shenzhen/SP75/2014	H7N9	2014-02-15	Homo sapiens	9606	human	Primates	China: Shenzhen, Guangdong	Asia		1683
KP326320.1	A/environment/Guangzhou/XN07874/2014	H7N9	2014-02-15					China	Asia		1683
KP417562.1	A/chicken/Jiangxi/9497/2014	H7N9	2014-02-16	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP414859.1	A/chicken/Jiangxi/9508/2014	H7N9	2014-02-16	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP417414.1	A/chicken/Jiangxi/9513/2014	H7N9	2014-02-16	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP417570.1	A/chicken/Jiangxi/9530/2014	H7N9	2014-02-16	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP414867.1	A/chicken/Jiangxi/9534/2014	H7N9	2014-02-16	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP414875.1	A/chicken/Jiangxi/9558/2014	H7N9	2014-02-16	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KY221845.1	A/chicken/Zhejiang/S01/2014	H7N9	2014-02-16	Gallus gallus	9031	avian	Galliformes	China: Zhejiang	Asia		1683
KP414835.1	A/silkie chicken/Jiangxi/9469/2014	H7N9	2014-02-16	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP414843.1	A/silkie chicken/Jiangxi/9472/2014	H7N9	2014-02-16	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP414851.1	A/silkie chicken/Jiangxi/9476/2014	H7N9	2014-02-16	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
MF630221.1	A/chicken/Hunan/SD017/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MF630229.1	A/chicken/Hunan/SD019/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP414883.1	A/chicken/Jiangxi/10552/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP414891.1	A/chicken/Jiangxi/10573/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP414899.1	A/chicken/Jiangxi/10784/2014	H7N7	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP414907.1	A/chicken/Jiangxi/10870/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP414915.1	A/chicken/Jiangxi/10871/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP414923.1	A/chicken/Jiangxi/10873/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP414931.1	A/chicken/Jiangxi/10874/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP414939.1	A/chicken/Jiangxi/10875/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP414947.1	A/chicken/Jiangxi/10877/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP414955.1	A/chicken/Jiangxi/10882/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP414963.1	A/chicken/Jiangxi/10885/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP414971.1	A/chicken/Jiangxi/10894/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP414979.1	A/chicken/Jiangxi/10895/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP414987.1	A/chicken/Jiangxi/10896/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP414995.1	A/chicken/Jiangxi/10897/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP415003.1	A/chicken/Jiangxi/10929/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP415011.1	A/chicken/Jiangxi/10939/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP415019.1	A/chicken/Jiangxi/10943/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP415027.1	A/chicken/Jiangxi/10945/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP415035.1	A/chicken/Jiangxi/10946/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP415043.1	A/chicken/Jiangxi/10947/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP415051.1	A/chicken/Jiangxi/10948/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP415059.1	A/chicken/Jiangxi/10950/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP415067.1	A/chicken/Jiangxi/10953/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP415075.1	A/chicken/Jiangxi/10954/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP415083.1	A/chicken/Jiangxi/10955/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP415091.1	A/chicken/Jiangxi/10956/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP415099.1	A/chicken/Jiangxi/10957/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP415107.1	A/chicken/Jiangxi/10958/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP415115.1	A/chicken/Jiangxi/10959/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP415123.1	A/chicken/Jiangxi/10961/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP415131.1	A/chicken/Jiangxi/10962/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP415139.1	A/chicken/Jiangxi/10963/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP415155.1	A/chicken/Jiangxi/10965/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP416510.1	A/chicken/Shenzhen/138/2014	H7N9	2014-02-19	Gallus gallus	9031	avian	Galliformes	China: Shenzhen, Guangdong	Asia		1683
MN686727.1	A/wuhu/1/2014	H7N9	2014-02-19	Homo sapiens	9606	human	Primates	China: wuhu	Asia		1683
KP415428.1	A/chicken/Dongguan/169/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415436.1	A/chicken/Dongguan/173/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415924.1	A/chicken/Dongguan/178/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415444.1	A/chicken/Dongguan/189/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415932.1	A/chicken/Dongguan/191/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415940.1	A/chicken/Dongguan/210/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415948.1	A/chicken/Dongguan/213/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415956.1	A/chicken/Dongguan/237/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415964.1	A/chicken/Dongguan/248/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415972.1	A/chicken/Dongguan/262/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416558.1	A/chicken/Dongguan/397/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415462.1	A/chicken/Dongguan/449/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415470.1	A/chicken/Dongguan/518/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415478.1	A/chicken/Dongguan/536/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415486.1	A/chicken/Dongguan/568/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416502.1	A/chicken/Dongguan/575/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415494.1	A/chicken/Dongguan/584/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415531.1	A/chicken/Dongguan/695/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416007.1	A/chicken/Dongguan/709/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416015.1	A/chicken/Dongguan/711/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416023.1	A/chicken/Dongguan/744/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416031.1	A/chicken/Dongguan/748/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416039.1	A/chicken/Dongguan/749/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416072.1	A/chicken/Dongguan/803/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416080.1	A/chicken/Dongguan/815/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416088.1	A/chicken/Dongguan/835/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416096.1	A/chicken/Dongguan/836/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416104.1	A/chicken/Dongguan/843/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416112.1	A/chicken/Dongguan/850/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416120.1	A/chicken/Dongguan/851/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415539.1	A/chicken/Dongguan/856/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416128.1	A/chicken/Dongguan/864/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416136.1	A/chicken/Dongguan/874/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416144.1	A/chicken/Dongguan/899/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416152.1	A/chicken/Dongguan/934/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415420.1	A/silkie chicken/Dongguan/157/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416494.1	A/silkie chicken/Dongguan/523/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415502.1	A/silkie chicken/Dongguan/635/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415510.1	A/silkie chicken/Dongguan/656/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416230.1	A/chicken/Dongguan/1009/2014	H7N9	2014-02-21	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416238.1	A/chicken/Dongguan/1022/2014	H7N9	2014-02-21	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415626.1	A/chicken/Dongguan/1057/2014	H7N9	2014-02-21	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415634.1	A/chicken/Dongguan/1075/2014	H7N9	2014-02-21	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415908.1	A/chicken/Dongguan/1091/2014	H7N9	2014-02-21	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP417438.1	A/chicken/Dongguan/1096/2014	H7N9	2014-02-21	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416582.1	A/chicken/Dongguan/1100/2014	H7N9	2014-02-21	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415916.1	A/chicken/Dongguan/1108/2014	H7N9	2014-02-21	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416246.1	A/chicken/Dongguan/1124/2014	H7N9	2014-02-21	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415642.1	A/chicken/Dongguan/1143/2014	H7N9	2014-02-21	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415650.1	A/chicken/Dongguan/1177/2014	H7N9	2014-02-21	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416263.1	A/chicken/Dongguan/1188/2014	H7N9	2014-02-21	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416271.1	A/chicken/Dongguan/1230/2014	H7N9	2014-02-21	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415682.1	A/chicken/Dongguan/1297/2014	H7N9	2014-02-21	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416296.1	A/chicken/Dongguan/1303/2014	H7N9	2014-02-21	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416304.1	A/chicken/Dongguan/1307/2014	H7N9	2014-02-21	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415690.1	A/chicken/Dongguan/1312/2014	H7N9	2014-02-21	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
